id	mut_id	mut_type	pos	effect	h	sub_pop	gen_origin	num	frequency	rep
433	25884249	m2	3855958	-2.15E-05	0.5	p1	34507	1870	1	1
538	25922592	m2	4673162	-0.000108351	0.5	p1	34552	1870	1	1
299	25928759	m3	2643812	0.000255553	0.5	p1	34560	1870	1	1
570	25929035	m2	4895214	-5.21E-05	0.5	p1	34560	1870	1	1
285	25939158	m2	2495548	-3.56E-05	0.5	p1	34572	1870	1	1
290	26134618	m3	2519210	0.000649876	0.5	p1	34807	1870	1	1
579	26136746	m2	4994397	-0.000279805	0.5	p1	34810	1870	1	1
60	26181980	m3	620261	0.001277423	0.5	p1	34864	1870	1	1
39	26225189	m3	342742	0.001885069	0.5	p1	34916	1870	1	1
134	26268370	m2	1261192	-0.000532623	0.5	p1	34968	1870	1	1
558	26456434	m3	4828724	0.002895458	0.5	p1	35195	1870	1	1
202	26470807	m3	1786633	0.002528687	0.5	p1	35212	1870	1	1
277	26522753	m3	2461752	0.002133157	0.5	p1	35275	1870	1	1
428	26564118	m3	3765725	0.002691746	0.5	p1	35325	1870	1	1
545	26567358	m2	4729309	-0.00012045	0.5	p1	35329	1870	1	1
397	26730662	m2	3484075	-0.000617917	0.5	p1	35526	1870	1	1
528	26847708	m3	4617415	0.000965897	0.5	p1	35668	1870	1	1
313	27086159	m2	2722518	-0.000193636	0.5	p1	35955	1870	1	1
422	27092770	m2	3719835	-0.000211109	0.5	p1	35963	1870	1	1
34	27209343	m3	311587	0.000321984	0.5	p1	36101	1870	1	1
256	27285117	m2	2262254	-0.000187797	0.5	p1	36192	1870	1	1
17	27360224	m3	100453	0.004097748	0.5	p1	36282	1870	1	1
416	27381804	m3	3694747	0.001218794	0.5	p1	36307	1870	1	1
366	27456394	m2	3171334	-0.00021	0.5	p1	36396	1870	1	1
302	27701079	m2	2665341	-0.000568828	0.5	p1	36685	1870	1	1
527	27878542	m2	4611788	-4.38E-05	0.5	p1	36896	1870	1	1
19	27879364	m2	126944	-0.000691115	0.5	p1	36897	1870	1	1
539	28064952	m3	4674457	9.26E-05	0.5	p1	37120	1870	1	1
83	28090035	m2	780660	-0.000128138	0.5	p1	37151	1870	1	1
459	28128047	m2	3991785	-0.000311648	0.5	p1	37197	1870	1	1
179	28210019	m3	1601580	0.001360431	0.5	p1	37297	1870	1	1
465	28268019	m2	4063149	-0.001705691	0.5	p1	37366	1870	1	1
152	28278546	m2	1452581	-0.000874311	0.5	p1	37379	1870	1	1
361	28491621	m2	3118188	-5.36E-05	0.5	p1	37634	1870	1	1
233	28516517	m2	2111576	-6.76E-05	0.5	p1	37664	1870	1	1
404	28719105	m3	3538371	0.001982589	0.5	p1	37905	1870	1	1
431	28920711	m2	3829265	-1.98E-06	0.5	p1	38144	1870	1	1
331	28923254	m3	2856634	0.001718744	0.5	p1	38147	1870	1	1
145	28942116	m3	1334376	0.002939352	0.5	p1	38170	1870	1	1
550	28982224	m2	4759174	-3.01E-06	0.5	p1	38217	1870	1	1
246	29163532	m2	2190506	-0.000140765	0.5	p1	38429	1870	1	1
524	29272488	m2	4601596	-0.000469248	0.5	p1	38558	1870	1	1
169	29342086	m2	1559843	-0.000383522	0.5	p1	38641	1870	1	1
68	29441881	m2	660442	-1.07E-06	0.5	p1	38760	1870	1	1
464	29509897	m2	4034735	-0.000348375	0.5	p1	38841	1870	1	1
321	29612351	m3	2767315	9.86E-05	0.5	p1	38963	1870	1	1
92	29666364	m3	894800	0.00070472	0.5	p1	39026	1870	1	1
420	29672441	m2	3710552	-0.000233439	0.5	p1	39034	1870	1	1
320	29778060	m2	2759967	-4.57E-06	0.5	p1	39158	1870	1	1
544	29780828	m3	4720043	0.000339984	0.5	p1	39161	1870	1	1
141	29891164	m2	1303939	-1.30E-05	0.5	p1	39292	1870	1	1
127	29951133	m2	1200843	-0.0003795	0.5	p1	39363	1870	1	1
480	29961486	m3	4196384	0.001456003	0.5	p1	39375	1870	1	1
229	30137931	m2	2092211	-3.78E-07	0.5	p1	39585	1870	1	1
253	30148624	m2	2250273	-9.78E-06	0.5	p1	39598	1870	1	1
543	30171470	m2	4701237	-0.000655292	0.5	p1	39625	1870	1	1
820	30198228	m2	2838399	-0.000687093	0.5	p1	39657	162	0.086631016	1
36	30217358	m3	338184	0.003755563	0.5	p1	39680	1870	1	1
82	30280264	m3	776601	0.000667889	0.5	p1	39755	1870	1	1
85	30355062	m2	795241	-1.25E-06	0.5	p1	39844	1870	1	1
207	30364198	m2	1843649	-0.000128464	0.5	p1	39855	1870	1	1
266	30382188	m3	2366102	0.000493019	0.5	p1	39876	1870	1	1
181	30415752	m3	1622863	0.000333677	0.5	p1	39916	1870	1	1
310	30524635	m3	2703627	0.001536024	0.5	p1	40045	1870	1	1
58	30541160	m2	607150	-0.001869665	0.5	p1	40065	1870	1	1
234	30570543	m3	2115257	0.001024524	0.5	p1	40100	1870	1	1
90	30704854	m3	864287	0.00260511	0.5	p1	40259	1870	1	1
97	30925417	m2	964536	-5.37E-05	0.5	p1	40517	1870	1	1
184	30950545	m3	1664638	0.000849731	0.5	p1	40548	1870	1	1
129	30972196	m3	1210241	0.001254912	0.5	p1	40573	1870	1	1
159	31005535	m2	1485081	-6.32E-05	0.5	p1	40613	1870	1	1
279	31037730	m2	2466812	-0.000258469	0.5	p1	40650	1870	1	1
139	31063311	m3	1283655	0.002893955	0.5	p1	40680	1870	1	1
27	31086080	m3	216816	0.001391523	0.5	p1	40706	1870	1	1
196	31155431	m2	1758282	-0.000178909	0.5	p1	40789	1870	1	1
384	31226110	m2	3264292	-0.00011773	0.5	p1	40872	1870	1	1
520	31276835	m3	4571398	0.000432078	0.5	p1	40933	1870	1	1
571	31318677	m2	4907950	-2.68E-05	0.5	p1	40982	1870	1	1
209	31320948	m3	1868978	0.003855882	0.5	p1	40985	1870	1	1
208	31357103	m2	1849588	-0.000228117	0.5	p1	41028	1870	1	1
452	31601821	m2	3963237	-0.000320212	0.5	p1	41316	755	0.403743316	1
46	31696424	m2	443349	-8.52E-05	0.5	p1	41428	1870	1	1
491	31819500	m3	4311487	0.004679361	0.5	p1	41572	1870	1	1
318	31827331	m3	2757823	0.002824201	0.5	p1	41581	1870	1	1
326	31931543	m3	2793320	0.002232221	0.5	p1	41703	1870	1	1
176	31931680	m2	1591241	-0.000161939	0.5	p1	41703	1870	1	1
177	31967716	m2	1592772	-0.000230666	0.5	p1	41745	1643	0.878609626	1
61	31997963	m3	621989	0.001302488	0.5	p1	41781	1870	1	1
408	32011380	m3	3578833	0.000419608	0.5	p1	41797	1870	1	1
481	32063850	m2	4201891	-0.000172288	0.5	p1	41859	1870	1	1
119	32147533	m3	1122696	0.001781539	0.5	p1	41956	1870	1	1
131	32185939	m2	1239271	-3.93E-05	0.5	p1	42001	1870	1	1
130	32233412	m2	1221773	-0.000103167	0.5	p1	42056	1870	1	1
482	32259609	m2	4207449	-0.000141205	0.5	p1	42087	1870	1	1
52	32368032	m2	530861	-0.000259432	0.5	p1	42214	1870	1	1
468	32387330	m3	4108915	0.002569977	0.5	p1	42236	1870	1	1
13	32402749	m2	83173	-0.001219179	0.5	p1	42254	1870	1	1
595	32408075	m2	1956810	-0.000245452	0.5	p1	42261	258	0.137967914	1
525	32408740	m3	4610068	0.000657466	0.5	p1	42262	1870	1	1
94	32410232	m2	912940	-0.000559944	0.5	p1	42263	1870	1	1
149	32458803	m3	1401255	0.004020271	0.5	p1	42320	1870	1	1
347	32616678	m2	2977054	-0.000438262	0.5	p1	42503	1870	1	1
445	32664260	m3	3913735	0.002930054	0.5	p1	42559	1870	1	1
699	32731548	m2	664191	-0.000233433	0.5	p1	42637	170	0.090909091	1
30	32873440	m3	246823	0.001242143	0.5	p1	42799	1870	1	1
394	32898849	m3	3438394	0.002006349	0.5	p1	42828	1841	0.984491979	1
308	32997939	m2	2695655	-0.000120513	0.5	p1	42943	1870	1	1
193	33040555	m2	1737347	-0.000249214	0.5	p1	42993	1870	1	1
53	33224618	m3	551893	0.001449046	0.5	p1	43207	1870	1	1
457	33256105	m2	3988472	-7.17E-05	0.5	p1	43243	980	0.524064171	1
2	33285120	m3	22412	0.000312818	0.5	p1	43277	1870	1	1
362	33325661	m2	3130842	-0.001597147	0.5	p1	43324	1870	1	1
441	33530306	m2	3887403	-0.000248598	0.5	p1	43558	1870	1	1
147	33571275	m3	1369061	0.003022107	0.5	p1	43604	1870	1	1
359	33610620	m3	3088473	0.003870726	0.5	p1	43649	1870	1	1
344	33733871	m3	2937622	0.000590033	0.5	p1	43790	1870	1	1
376	33776029	m3	3222722	0.000292626	0.5	p1	43838	1870	1	1
223	34090690	m3	2001856	0.004080917	0.5	p1	44196	1870	1	1
487	34098415	m3	4262581	0.003934813	0.5	p1	44205	1870	1	1
289	34104479	m2	2515477	-0.000103721	0.5	p1	44212	1870	1	1
703	34108690	m2	1708918	-2.08E-06	0.5	p1	44217	380	0.203208556	1
72	34114476	m2	693571	-3.95E-05	0.5	p1	44223	1870	1	1
232	34119139	m3	2102569	0.003360202	0.5	p1	44228	1870	1	1
578	34214435	m3	4994066	0.001172743	0.5	p1	44339	1870	1	1
602	34272453	m2	2938563	-0.000103882	0.5	p1	44405	1315	0.703208556	1
589	34283601	m2	1098732	-0.000256838	0.5	p1	44417	901	0.481818182	1
210	34344223	m2	1872837	-0.000332197	0.5	p1	44487	1870	1	1
521	34346684	m3	4576350	0.001466687	0.5	p1	44489	1870	1	1
212	34348103	m3	1879639	0.000771673	0.5	p1	44491	1870	1	1
281	34380687	m3	2470035	0.000683779	0.5	p1	44528	1870	1	1
96	34465520	m3	959141	0.001962899	0.5	p1	44623	1870	1	1
86	34557776	m2	830842	-0.000257694	0.5	p1	44728	1870	1	1
410	34598342	m3	3600469	0.002879045	0.5	p1	44774	1870	1	1
8	34616964	m2	60278	-0.000909025	0.5	p1	44795	1870	1	1
453	34676907	m2	3963672	-0.001166071	0.5	p1	44863	765	0.409090909	1
1059	34729776	m2	1291510	-0.001869937	0.5	p1	44922	20	0.010695187	1
15	34852601	m2	95622	-0.000231742	0.5	p1	45060	1870	1	1
38	34853866	m3	342261	0.002084847	0.5	p1	45062	177	0.094652406	1
342	34876677	m2	2925010	-1.55E-05	0.5	p1	45088	1237	0.661497326	1
153	35025445	m3	1458454	0.001974599	0.5	p1	45256	1870	1	1
286	35041129	m3	2505674	0.003040353	0.5	p1	45274	1870	1	1
250	35054078	m2	2227328	-2.97E-05	0.5	p1	45288	1596	0.853475936	1
819	35136294	m2	2724894	-4.15E-07	0.5	p1	45382	209	0.111764706	1
655	35192228	m2	2926250	-4.15E-05	0.5	p1	45445	562	0.300534759	1
1010	35240469	m2	2128716	-9.21E-05	0.5	p1	45499	94	0.05026738	1
555	35256448	m2	4798804	-0.000266827	0.5	p1	45516	504	0.269518717	1
309	35306799	m3	2699053	0.001117098	0.5	p1	45573	1870	1	1
612	35361537	m3	4952247	0.000885014	0.5	p1	45635	1708	0.913368984	1
553	35373474	m2	4792212	-4.51E-05	0.5	p1	45648	1004	0.536898396	1
608	35464845	m2	3962532	-2.87E-08	0.5	p1	45749	1173	0.627272727	1
432	35517045	m3	3851235	0.001110706	0.5	p1	45808	1861	0.995187166	1
590	35526814	m2	1206958	-0.000467837	0.5	p1	45819	675	0.360962567	1
65	35560782	m2	652706	-0.001127163	0.5	p1	45856	260	0.139037433	1
427	35708020	m2	3762346	-0.001032514	0.5	p1	46020	1075	0.57486631	1
435	35714833	m3	3861793	0.004574716	0.5	p1	46028	1870	1	1
547	35898754	m3	4741147	0.000579815	0.5	p1	46234	929	0.496791444	1
430	35963563	m2	3811796	-0.000446633	0.5	p1	46305	1696	0.906951872	1
106	36061883	m2	1019034	-0.000182588	0.5	p1	46413	762	0.407486631	1
822	36076042	m2	4776235	-0.000369476	0.5	p1	46429	202	0.10802139	1
403	36077593	m2	3538355	-0.000293105	0.5	p1	46430	1870	1	1
585	36197243	m2	438266	-0.001402704	0.5	p1	46561	373	0.199465241	1
324	36213033	m2	2788762	-4.10E-05	0.5	p1	46578	1745	0.93315508	1
758	36309425	m2	4396040	-0.000606799	0.5	p1	46685	185	0.098930481	1
606	36315465	m2	3465433	-0.000577822	0.5	p1	46691	377	0.201604278	1
379	36428075	m3	3237034	0.001359892	0.5	p1	46815	462	0.247058824	1
637	36438434	m3	4353235	0.000313228	0.5	p1	46827	1094	0.585026738	1
120	36449384	m3	1139632	0.001191332	0.5	p1	46839	573	0.306417112	1
587	36494440	m2	627520	-0.000204911	0.5	p1	46888	1119	0.598395722	1
522	36531214	m2	4589532	-0.000868155	0.5	p1	46929	136	0.072727273	1
284	36581910	m2	2494632	-0.000692537	0.5	p1	46985	1317	0.704278075	1
605	36582320	m3	3423034	0.000952452	0.5	p1	46985	257	0.137433155	1
603	36647281	m2	3002183	-0.000740305	0.5	p1	47056	1047	0.559893048	1
185	36705889	m2	1671291	-0.000183096	0.5	p1	47120	1859	0.994117647	1
226	36740861	m3	2074937	0.000379269	0.5	p1	47159	1747	0.934224599	1
161	36752079	m3	1501218	0.00025993	0.5	p1	47171	848	0.453475936	1
243	36825732	m2	2183730	-0.00028663	0.5	p1	47252	1769	0.945989305	1
669	36848343	m2	3939560	-0.0001794	0.5	p1	47276	467	0.24973262	1
779	36887709	m2	225631	-0.00109975	0.5	p1	47319	154	0.082352941	1
638	36895088	m2	4379262	-0.000283526	0.5	p1	47327	586	0.313368984	1
399	36901806	m3	3508915	0.001444887	0.5	p1	47335	1058	0.565775401	1
21	36919857	m2	130878	-1.36E-05	0.5	p1	47355	1870	1	1
687	36939974	m2	1849653	-0.000849496	0.5	p1	47377	175	0.093582888	1
485	36961077	m2	4240496	-0.000140032	0.5	p1	47400	1837	0.982352941	1
688	36973029	m2	1866910	-0.000832924	0.5	p1	47413	386	0.206417112	1
651	37086003	m2	2313562	-0.00011023	0.5	p1	47537	961	0.513903743	1
322	37099863	m3	2769036	0.001450247	0.5	p1	47552	1315	0.703208556	1
259	37153514	m2	2284463	-0.001605198	0.5	p1	47610	1781	0.952406417	1
812	37154572	m3	4342981	0.000312501	0.5	p1	47612	79	0.042245989	1
671	37253231	m3	4620510	7.65E-05	0.5	p1	47720	239	0.127807487	1
827	37283582	m2	1772987	-0.002536257	0.5	p1	47752	169	0.090374332	1
168	37331658	m3	1555753	0.002621198	0.5	p1	47805	1819	0.972727273	1
666	37344912	m2	3313348	-0.00217729	0.5	p1	47819	90	0.048128342	1
627	37353879	m2	2664348	-0.000193767	0.5	p1	47829	827	0.442245989	1
1009	37397279	m2	3399707	-0.000468063	0.5	p1	47876	92	0.049197861	1
757	37398437	m3	3502750	0.000207598	0.5	p1	47878	202	0.10802139	1
4	37423244	m2	31844	-0.00043475	0.5	p1	47905	1578	0.843850267	1
345	37447488	m2	2947423	-0.000301651	0.5	p1	47932	455	0.243315508	1
380	37448374	m2	3238109	-0.001741124	0.5	p1	47933	487	0.260427807	1
581	37464640	m2	222672	-2.38E-05	0.5	p1	47951	614	0.328342246	1
1096	37477664	m2	548544	-0.00076236	0.5	p1	47965	10	0.005347594	1
713	37497720	m2	4070976	-0.000338021	0.5	p1	47987	825	0.441176471	1
610	37521355	m2	4298021	-0.000781776	0.5	p1	48013	1183	0.632620321	1
632	37534061	m2	3315498	-5.11E-05	0.5	p1	48026	185	0.098930481	1
870	37547639	m3	3631230	0.001096579	0.5	p1	48041	139	0.074331551	1
426	37563763	m3	3747559	0.00385329	0.5	p1	48059	736	0.393582888	1
625	37576654	m2	2425012	-0.000363678	0.5	p1	48073	938	0.501604278	1
588	37586521	m3	953373	0.001294765	0.5	p1	48084	143	0.076470588	1
654	37624647	m2	2811323	-0.005009293	0.5	p1	48126	104	0.055614973	1
421	37673262	m2	3716750	-1.30E-05	0.5	p1	48179	949	0.507486631	1
695	37687370	m3	4078544	0.000359859	0.5	p1	48194	198	0.105882353	1
623	37691223	m3	2193855	6.48E-05	0.5	p1	48198	809	0.432620321	1
292	37749835	m2	2530645	-0.000469333	0.5	p1	48261	799	0.427272727	1
363	37761510	m2	3158706	-2.46E-05	0.5	p1	48274	1788	0.956149733	1
709	37761673	m2	2741979	-0.000102321	0.5	p1	48275	191	0.102139037	1
237	37780672	m2	2130106	-8.02E-05	0.5	p1	48295	1099	0.587700535	1
607	37815818	m2	3693648	-0.000284835	0.5	p1	48334	982	0.52513369	1
373	37871669	m3	3187488	0.003300647	0.5	p1	48395	1510	0.807486631	1
694	37887402	m3	3448445	0.000248493	0.5	p1	48413	465	0.248663102	1
438	37915563	m2	3869812	-5.44E-05	0.5	p1	48444	1377	0.736363636	1
759	37961957	m2	4854666	-0.000744882	0.5	p1	48495	510	0.272727273	1
645	38016716	m2	1004638	-0.001040555	0.5	p1	48554	19	0.010160428	1
656	38049294	m3	3567074	0.001582008	0.5	p1	48590	385	0.205882353	1
743	38062678	m2	1441898	-0.00154935	0.5	p1	48604	156	0.08342246	1
631	38092598	m2	3194550	-0.001706324	0.5	p1	48636	587	0.313903743	1
775	38097397	m2	3755079	-0.001547557	0.5	p1	48642	257	0.137433155	1
838	38142765	m2	869775	-0.000561676	0.5	p1	48690	158	0.084491979	1
658	38163635	m2	679953	-1.01E-05	0.5	p1	48712	296	0.15828877	1
43	38184110	m2	391970	-0.002193045	0.5	p1	48734	441	0.235828877	1
682	38185487	m2	3912193	-0.001283432	0.5	p1	48735	48	0.025668449	1
535	38198362	m2	4657759	-0.000989226	0.5	p1	48749	849	0.454010695	1
611	38243569	m2	4769088	-0.00226144	0.5	p1	48798	187	0.1	1
622	38272666	m3	2153570	0.001435226	0.5	p1	48830	619	0.331016043	1
831	38321957	m2	414125	-0.00194112	0.5	p1	48883	50	0.026737968	1
653	38326917	m2	2506691	-8.47E-07	0.5	p1	48888	299	0.159893048	1
736	38327221	m2	2387378	-0.001643652	0.5	p1	48888	297	0.158823529	1
664	38346000	m2	2508948	-0.002312793	0.5	p1	48908	146	0.078074866	1
697	38351814	m2	4901675	-0.002623978	0.5	p1	48915	246	0.131550802	1
1058	38376070	m2	1217978	-0.000187764	0.5	p1	48941	34	0.018181818	1
1031	38393565	m2	4014402	-0.000254831	0.5	p1	48959	45	0.024064171	1
23	38411116	m2	174386	-0.00067606	0.5	p1	48978	165	0.088235294	1
628	38413348	m2	2749285	-0.001261242	0.5	p1	48981	215	0.114973262	1
809	38414959	m3	2384985	0.001184908	0.5	p1	48983	75	0.040106952	1
609	38425786	m2	4270003	-6.25E-06	0.5	p1	48994	175	0.093582888	1
777	38430966	m2	4065863	-0.003401683	0.5	p1	49000	337	0.180213904	1
546	38433499	m2	4732638	-0.001841185	0.5	p1	49003	205	0.109625668	1
620	38463172	m2	1589187	-0.000179618	0.5	p1	49035	798	0.426737968	1
593	38469262	m2	1491991	-0.00115253	0.5	p1	49041	276	0.147593583	1
597	38489892	m2	2168746	-0.001235189	0.5	p1	49064	244	0.130481283	1
621	38505253	m2	2072204	-0.00051347	0.5	p1	49081	394	0.210695187	1
689	38506273	m3	2312677	0.000780752	0.5	p1	49082	179	0.095721925	1
1	38509121	m3	8220	0.003262069	0.5	p1	49085	1768	0.945454545	1
872	38526718	m2	1093265	-7.94E-05	0.5	p1	49104	206	0.110160428	1
969	38538492	m2	4649155	-0.000181755	0.5	p1	49116	49	0.026203209	1
730	38545684	m2	4877274	-0.003496553	0.5	p1	49124	439	0.234759358	1
586	38549283	m2	502690	-6.93E-05	0.5	p1	49128	687	0.367379679	1
849	38559261	m2	4734725	-0.002802127	0.5	p1	49139	77	0.041176471	1
748	38570889	m2	4324931	-0.000708496	0.5	p1	49152	95	0.050802139	1
865	38572225	m2	3067972	-0.000324425	0.5	p1	49153	54	0.028877005	1
674	38573363	m3	1809	0.000404813	0.5	p1	49154	160	0.085561497	1
788	38574121	m3	596955	0.000162924	0.5	p1	49155	196	0.104812834	1
1094	38584957	m2	2064653	-0.001522605	0.5	p1	49167	23	0.012299465	1
811	38587519	m2	4193815	-0.000355124	0.5	p1	49170	143	0.076470588	1
675	38607368	m2	2337527	-0.001078972	0.5	p1	49192	156	0.08342246	1
739	38608309	m2	3567082	-0.000140544	0.5	p1	49193	213	0.113903743	1
722	38612609	m2	2954715	-0.002403635	0.5	p1	49197	81	0.043315508	1
677	38617055	m2	3150120	-0.000845623	0.5	p1	49202	163	0.087165775	1
700	38618667	m2	797431	-0.002507851	0.5	p1	49204	58	0.031016043	1
904	38637866	m2	3390722	-0.005842761	0.5	p1	49225	53	0.028342246	1
853	38643762	m2	2379527	-0.00173972	0.5	p1	49232	97	0.051871658	1
484	38647913	m2	4234187	-0.006500105	0.5	p1	49236	141	0.07540107	1
765	38662827	m2	4559715	-0.002474464	0.5	p1	49252	17	0.009090909	1
691	38687787	m2	3008754	-0.003279004	0.5	p1	49279	234	0.12513369	1
634	38690051	m2	3703401	-3.88E-05	0.5	p1	49282	659	0.352406417	1
509	38690088	m2	4475887	-0.000510192	0.5	p1	49282	62	0.03315508	1
795	38697104	m2	1567545	-0.004363667	0.5	p1	49289	185	0.098930481	1
652	38702312	m2	2409724	-2.95E-05	0.5	p1	49295	244	0.130481283	1
974	38722808	m2	2982752	-0.001944196	0.5	p1	49317	76	0.040641711	1
893	38724628	m2	3336796	-0.006620747	0.5	p1	49319	46	0.02459893	1
436	38730794	m2	3864090	-0.000335423	0.5	p1	49325	347	0.185561497	1
1045	38741052	m2	3121901	-0.005057992	0.5	p1	49337	27	0.014438503	1
659	38742675	m3	854318	7.04E-05	0.5	p1	49338	461	0.246524064	1
955	38749019	m2	2415878	-0.014723065	0.5	p1	49345	70	0.037433155	1
660	38753570	m2	1221475	-0.004620547	0.5	p1	49350	22	0.011764706	1
753	38762229	m2	568062	-0.00382999	0.5	p1	49360	29	0.015508021	1
802	38775524	m2	4496520	-0.002923975	0.5	p1	49374	92	0.049197861	1
598	38777884	m2	2555954	-0.007276575	0.5	p1	49377	146	0.078074866	1
644	38778022	m2	482816	-0.000817783	0.5	p1	49377	326	0.174331551	1
591	38794633	m2	1398690	-0.000145541	0.5	p1	49395	188	0.100534759	1
805	38797379	m2	1434290	-5.49E-05	0.5	p1	49398	63	0.03368984	1
629	38804027	m2	2895255	-0.007666919	0.5	p1	49405	169	0.090374332	1
714	38808103	m2	4289276	-0.008586474	0.5	p1	49410	43	0.022994652	1
676	38811499	m2	2439758	-0.000300524	0.5	p1	49413	160	0.085561497	1
891	38813111	m2	4160756	-0.007129072	0.5	p1	49415	59	0.031550802	1
335	38813386	m2	2875443	-0.00057258	0.5	p1	49415	243	0.129946524	1
829	38814830	m2	4371477	-0.000414891	0.5	p1	49417	75	0.040106952	1
635	38820646	m2	4074805	-0.000149857	0.5	p1	49423	340	0.181818182	1
690	38822089	m3	2799839	0.001923582	0.5	p1	49425	328	0.17540107	1
970	38824637	m2	4871799	-0.00014311	0.5	p1	49427	57	0.030481283	1
899	38826869	m2	841820	-0.0004246	0.5	p1	49430	39	0.020855615	1
816	38827191	m2	1413976	-0.006047774	0.5	p1	49430	111	0.059358289	1
614	38828087	m2	456761	-0.001369261	0.5	p1	49431	489	0.261497326	1
10	38830825	m2	62347	-0.000338098	0.5	p1	49434	400	0.213903743	1
896	38842374	m2	2282740	-0.001495449	0.5	p1	49447	136	0.072727273	1
103	38847974	m2	995268	-0.000145631	0.5	p1	49453	105	0.056149733	1
833	38848576	m2	4718230	-0.013584255	0.5	p1	49453	23	0.012299465	1
735	38855060	m2	2310551	-0.001417997	0.5	p1	49460	126	0.067379679	1
619	38874251	m2	1535798	-8.74E-05	0.5	p1	49481	393	0.210160428	1
1118	38877653	m2	13449	-0.000682642	0.5	p1	49484	14	0.007486631	1
643	38883071	m3	448539	0.000150066	0.5	p1	49490	174	0.093048128	1
786	38895220	m2	31770	-0.000337929	0.5	p1	49503	153	0.081818182	1
787	38896196	m2	255857	-1.32E-05	0.5	p1	49504	72	0.038502674	1
639	38897076	m2	4661357	-0.007729475	0.5	p1	49505	119	0.063636364	1
98	38903954	m2	965815	-0.001188469	0.5	p1	49512	295	0.157754011	1
845	38905640	m2	3201068	-0.002246409	0.5	p1	49514	106	0.056684492	1
601	38906642	m2	2771435	-0.00021004	0.5	p1	49515	288	0.154010695	1
316	38911587	m2	2738121	-0.000210179	0.5	p1	49520	160	0.085561497	1
1004	38918116	m2	4198601	-0.000817641	0.5	p1	49527	57	0.030481283	1
592	38927728	m2	1437165	-0.000331152	0.5	p1	49538	393	0.210160428	1
858	38932622	m2	1885956	-0.000938231	0.5	p1	49543	16	0.00855615	1
707	38937948	m2	2196965	-0.000416989	0.5	p1	49549	100	0.053475936	1
940	38943006	m2	2249724	-4.14E-06	0.5	p1	49554	58	0.031016043	1
947	38946210	m2	3574723	-0.012591415	0.5	p1	49558	28	0.014973262	1
868	38956023	m3	8059	0.000183346	0.5	p1	49568	122	0.065240642	1
738	38962479	m2	3565039	-0.004549476	0.5	p1	49575	60	0.032085561	1
778	38965291	m2	4997757	-0.002883055	0.5	p1	49578	58	0.031016043	1
66	38966969	m2	653743	-0.000476751	0.5	p1	49580	259	0.138502674	1
680	38967144	m3	3511043	0.000961532	0.5	p1	49580	161	0.086096257	1
930	38967329	m2	684916	-0.013471612	0.5	p1	49581	62	0.03315508	1
698	38969765	m2	556898	-0.001990893	0.5	p1	49583	107	0.057219251	1
641	38969921	m2	4856151	-0.000931978	0.5	p1	49583	538	0.287700535	1
613	38980559	m2	322434	-0.001787441	0.5	p1	49595	193	0.103208556	1
711	38987335	m2	3719552	-0.004515247	0.5	p1	49602	137	0.073262032	1
151	38991605	m2	1417409	-1.87E-08	0.5	p1	49607	67	0.035828877	1
1967	38994971	m2	4337432	-0.000285977	0.5	p1	49610	5	0.002673797	1
715	38996604	m2	4575988	-0.000768148	0.5	p1	49612	17	0.009090909	1
667	39006269	m2	3417696	-0.001441722	0.5	p1	49623	94	0.05026738	1
1091	39009867	m2	4356287	-0.000726643	0.5	p1	49626	36	0.019251337	1
745	39012622	m3	2557473	0.001022284	0.5	p1	49630	490	0.262032086	1
686	39012973	m2	1728562	-0.001454873	0.5	p1	49630	141	0.07540107	1
924	39013878	m3	3271215	0.00198918	0.5	p1	49631	56	0.029946524	1
768	39019645	m2	349338	-0.000201757	0.5	p1	49637	197	0.105347594	1
747	39019686	m2	4091846	-0.00557719	0.5	p1	49637	100	0.053475936	1
954	39026245	m3	1348875	0.000199041	0.5	p1	49644	147	0.078609626	1
328	39037001	m3	2849754	0.000425647	0.5	p1	49656	465	0.248663102	1
740	39051350	m2	4855689	-0.016594218	0.5	p1	49671	25	0.013368984	1
646	39051990	m2	1313915	-0.000289224	0.5	p1	49672	129	0.068983957	1
583	39054456	m2	375318	-0.002883773	0.5	p1	49675	388	0.207486631	1
774	39055114	m2	3656093	-0.000279165	0.5	p1	49676	182	0.097326203	1
2200	39056326	m2	241390	-0.020946626	0.5	p1	49677	3	0.001604278	1
1162	39057814	m2	2242634	-0.003205262	0.5	p1	49679	29	0.015508021	1
1199	39059714	m2	4520679	-0.013215214	0.5	p1	49681	14	0.007486631	1
1164	39060454	m2	3672830	-0.0045014	0.5	p1	49681	22	0.011764706	1
582	39067068	m2	338044	-0.009383481	0.5	p1	49688	51	0.027272727	1
406	39070573	m3	3568000	0.001381747	0.5	p1	49692	246	0.131550802	1
1493	39071246	m2	13602	-0.018685561	0.5	p1	49693	4	0.002139037	1
615	39072738	m2	757283	-0.001578915	0.5	p1	49695	73	0.039037433	1
881	39077789	m2	1819884	-0.002547431	0.5	p1	49700	68	0.036363636	1
771	39081626	m2	651408	-1.79E-05	0.5	p1	49704	113	0.060427807	1
855	39082408	m2	4426481	-0.010230193	0.5	p1	49705	88	0.047058824	1
918	39083194	m2	3299445	-0.018672215	0.5	p1	49706	54	0.028877005	1
